candidate_id,source_id,source_term_iri,source_label,source_term_type,uogto_source_id,uogto_term_iri,uogto_label,uogto_term_type,candidate_predicate,confidence,review_status,decision_predicate,reviewer,review_rationale,review_flags,evidence_json
candidate-125751f5913c3a68,schema_org,http://unece.org/vocab#colourDescription,colourDescription,property,uogto_core_uogto-core,https://w3id.org/uogto/core#description,description,datatype_property,no_match,0.1634,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5443, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7586, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-6e666a5bb38e6123,schema_org,http://data.europa.eu/eli/ontology#version_date,version_date,property,uogto_core_uogto-core,https://w3id.org/uogto/core#version,version,datatype_property,no_match,0.162,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5774, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7368, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-af7b82cf8c0710ac,schema_org,http://unece.org/vocab#OrderIdentifier,OrderIdentifier,property,uogto_core_uogto-core,https://w3id.org/uogto/core#identifier,identifier,datatype_property,no_match,0.1599,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4444, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7692, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-75c6522a86fbcd45,schema_org,https://schema.org/AllocateAction,AllocateAction,class,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#Allocation,Allocation,class,no_match,0.1563,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0857, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.8, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2, ""synonym"": false, ""type_compatible"": true}"
candidate-93de436a53a70ae4,schema_org,https://schema.org/ActionStatusType,ActionStatusType,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1527,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5547, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.5, ""synonym"": false, ""type_compatible"": true}"
candidate-20acd8d994c4f67f,schema_org,https://schema.org/ActionAccessSpecification,ActionAccessSpecification,class,uogto_core_uogto-core,https://w3id.org/uogto/core#GameSpecification,Game Specification,class,no_match,0.1523,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7111, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2222, ""synonym"": false, ""type_compatible"": true}"
candidate-1963beab03f4e5c1,schema_org,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,property,uogto_extensions_epistemic-games,https://w3id.org/uogto/extensions#hasType,hasType,object_property,no_match,0.1522,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5774, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-1053d923691f6b22,schema_org,https://schema.org/ActivateAction,ActivateAction,class,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#HiddenAction,HiddenAction,class,no_match,0.1515,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2545, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6429, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-caa881adaa8f434b,schema_org,https://schema.org/AgreeAction,AgreeAction,class,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#HiddenAction,HiddenAction,class,no_match,0.1505,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2421, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.64, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-6fe983579875a11b,schema_org,https://schema.org/AllocateAction,AllocateAction,class,uogto_extensions_privacy-disclosure,https://w3id.org/uogto/extensions#DisclosureAction,DisclosureAction,class,no_match,0.1503,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2801, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-a8d18b008b4f0907,schema_org,http://data.europa.eu/eli/ontology#legal_value,legal_value,property,uogto_extensions_algorithmic-game-theory,https://w3id.org/uogto/extensions#poaValue,poaValue,datatype_property,no_match,0.1493,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4264, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-a22756882a509e7e,schema_org,https://schema.org/ActionStatusType,ActionStatusType,class,uogto_extensions_marl,https://w3id.org/uogto/extensions#ActionSpace,ActionSpace,class,no_match,0.1493,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2965, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2222, ""synonym"": false, ""type_compatible"": true}"
candidate-90f6f777cf464c6c,schema_org,https://schema.org/ActivateAction,ActivateAction,class,uogto_core_actions,https://w3id.org/uogto/core#SequentialAction,Sequential Action,class,no_match,0.1485,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2453, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-800db71d08ddb847,schema_org,https://schema.org/Accommodation,Accommodation,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1484,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6316, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.6, ""synonym"": false, ""type_compatible"": true}"
candidate-a79d0c50f9b913b5,schema_org,https://schema.org/AgreeAction,AgreeAction,class,uogto_extensions_privacy-disclosure,https://w3id.org/uogto/extensions#DisclosureAction,DisclosureAction,class,no_match,0.1482,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.252, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6207, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-873ff8b6119ae239,schema_org,http://unece.org/vocab#PaymentMeans,PaymentMeans,class,uogto_extensions_mechanism-design,https://w3id.org/uogto/extensions#PaymentRule,PaymentRule,class,no_match,0.148,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3443, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.72, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-08c387d17de01d9c,schema_org,https://schema.org/AcceptAction,AcceptAction,class,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#HiddenAction,HiddenAction,class,no_match,0.148,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2615, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-aea2cc95d5229b23,schema_org,http://data.europa.eu/eli/ontology#legal_value,legal_value,property,uogto_extensions_marl,https://w3id.org/uogto/extensions#regretValue,regretValue,datatype_property,no_match,0.1478,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4082, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6957, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-43b59c0eaf9b081e,schema_org,https://schema.org/AddAction,AddAction,class,uogto_extensions_privacy-disclosure,https://w3id.org/uogto/extensions#DisclosureAction,DisclosureAction,class,no_match,0.1471,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3086, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5926, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-fa94e9b0d30c25fb,schema_org,https://schema.org/AcceptAction,AcceptAction,class,uogto_extensions_privacy-disclosure,https://w3id.org/uogto/extensions#DisclosureAction,DisclosureAction,class,no_match,0.1464,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2722, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-f08cdd51254841b3,schema_org,https://schema.org/Action,Action,class,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#Allocation,Allocation,class,no_match,0.1461,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.75, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2222, ""synonym"": false, ""type_compatible"": true}"
